ManufacturerID;ManufacturerName;TurbineID;TurbineName;RatedPowerkW;Offshore;MinimumHubHeightM;MaximumHubHeightM;CutInMS;RatedMS;CutOffMS;Voltage;AvailableSince;ws0;ws0_5;ws1;ws1_5;ws2;ws2_5;ws3;ws3_5;ws4;ws4_5;ws5;ws5_5;ws6;ws6_5;ws7;ws7_5;ws8;ws8_5;ws9;ws9_5;ws10;ws10_5;ws11;ws11_5;ws12;ws12_5;ws13;ws13_5;ws14;ws14_5;ws15;ws15_5;ws16;ws16_5;ws17;ws17_5;ws18;ws18_5;ws19;ws19_5;ws20;ws20_5;ws21;ws21_5;ws22;ws22_5;ws23;ws23_5;ws24;ws24_5;ws25;ws25_5;ws26;ws26_5;ws27;ws27_5;ws28;ws28_5;ws29;ws29_5;ws30;ws30_5;ws31;ws31_5;ws32;ws32_5;ws33;ws33_5;ws34;ws34_5;ws35;Conditions
45;Global Wind Power;465;GWP82-2000;2000;No;80;120;2;14;25;690;#ND;0;0;0;0;1;9;16;42;70;117;167;240;313;410;507;629;755;895;1040;1198;1355;1501;1646;1760;1860;1930;1980;1998;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
38;Guangdong Mingyang;386;MY1.5s;1500;No;65;120;2.5;12;25;690;#ND;0;0;0;0;0;1;4;26;47;85;123;178;233;312;390;496;602;736;869;1017;1165;1312;1445;1490;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
38;Guangdong Mingyang;387;MY1.5se;1500;No;65;120;2.5;11.5;25;690;#ND;0;0;0;0;0;4;8;37;65;109;152;214;276;364;452;570;688;838;987;1146;1304;1420;1480;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
55;Guodian United Power;662;UP77;1500;No;65;75;2.5;12;25;#ND;#ND;0;0;0;0;0;7;14;40;66;108;145;209;269;351;433;540;648;774;901;1044;1188;1350;1470;1497;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
55;Guodian United Power;663;UP82;1500;No;65;80;2.5;11.5;25;690;#ND;0;0;0;0;0;9;17;48;79;128;177;246;316;412;509;633;756;904;1052;1224;1395;1470;1495;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
55;Guodian United Power;664;UP86;1500;No;65;80;2.5;10.5;25;690;#ND;0;0;0;0;0;9;21;52;91;142;194;270;346;451;557;698;838;990;1163;1332;1450;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
49;Hyosung;637;HS50-750kW;750;No;50;50;4.5;13;25;690;#ND;0;0;0;0;0;0;0;0;0;25;56;83;109;140;170;200;237;280;333;403;473;560;646;705;738;746;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
49;Hyosung;636;HS90-2MW;2000;No;80;80;3.5;12;25;690;#ND;0;0;0;0;0;0;0;22;45;84;122;193;263;382;501;659;816;1003;1189;1379;1568;1764;1960;1995;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
77;Hyundai;691;AV928;2500;No;80;80;3.5;12;25;#ND;#ND;0;0;0;0;0;0;0;15;34;90;160;250;359;462;565;710;879;1100;1335;1690;2060;2300;2470;2496;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
99;CSIC HZ Windpower;712;H82-2000;2000;No;70;80;3.5;13;25;#ND;2009;0;0;0;0;0;0;0;19;39;84;130;195;260;354;447;575;703;859;1015;1181;1347;1506;1665;1796;1928;1975;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
99;CSIC HZ Windpower;713;H87-2000;2000;No;70;80;3.5;12;25;#ND;#ND;0;0;0;0;0;0;0;4;8;33;59;110;165;237;313;417;525;665;806;985;1164;1372;1581;1850;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
99;CSIC HZ Windpower;714;H93-2000;2000;No;70;80;2.5;11;25;#ND;2009;0;0;0;0;0;4;8;39;69;128;187;272;356;477;597;757;916;1109;1302;1501;1700;1920;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
19;IMPSA;99;IWP-83-2100;2100;No;72;100;2.5;13.5;25;789;#ND;0;0;0;0;0;20;40;66;93;135;177;241;306;399;492;611;731;875;1018;1204;1390;1572;1754;1920;2046;2090;2099;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
67;JSW;678;J82;2000;Yes;70;70;3.5;13;25;660;#ND;0;0;0;0;0;0;0;36;72;124;176;255;334;424;515;635;765;880;1015;1160;1332;1517;1702;1804;1905;1970;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
72;Leitwind;76;LTW70-1700;1700;No;65;65;2.5;13;25;#ND;#ND;0;0;0;0;0;12;23;41;58;89;120;167;213;279;344;432;519;631;742;880;1018;1173;1327;1500;1652;1698;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
72;Leitwind;543;LTW70-2000;2000;No;60;60;2.5;13;25;690;#ND;0;0;0;0;0;12;23;41;58;89;120;167;213;279;344;432;519;631;742;880;1018;1173;1327;1500;1672;1920;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
7;Made;50;AE-52;800;No;50;60;3.5;12;25;1000;#ND;0;0;0;0;0;0;0;16;32;48;63;79;100;130;164;208;270;322;391;454;517;595;674;770;800;800;800;800;800;800;800;800;800;800;800;800;800;800;800;800;800;800;800;800;800;800;800;800;800;800;800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
7;Made;51;AE-56;800;No;50;60;2.5;12;25;1000;#ND;0;0;0;0;0;8;16;30;45;67;89;123;157;194;230;276;322;381;450;521;602;678;755;790;800;800;800;800;800;800;800;800;800;800;800;800;800;800;800;800;800;800;800;800;800;800;800;800;800;800;800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
25;Mitsubishi;284;MWT-92-2.3;2300;No;80;80;3.5;13;25;690;#ND;0;0;0;0;0;0;0;29;57;104;150;232;314;410;529;705;893;1050;1250;1480;1736;1921;2107;2210;2264;2290;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
8;Nordex;13;N90/2500 Offshore;2500;Yes;70;120;3.5;14;25;690;2005;0;0;0;0;0;0;0;31;62;125;188;276;363;481;599;756;912;1106;1299;1522;1744;1947;2149;2280;2389;2460;2492;2498;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
8;Nordex;77;S82;1500;No;100;100;3.5;13;25;690;#ND;0;0;0;0;0;0;0;20;51;100;148;219;289;386;483;606;729;874;1018;1141;1263;1339;1414;1455;1489;1498;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
97;PowerWind;449;90;2500;No;80;100;2.5;15;25;690;#ND;0;0;0;0;0;17;34;69;103;161;219;298;376;491;605;758;911;1091;1270;1462;1654;1839;2023;2153;2282;2351;2420;2457;2494;2498;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
97;PowerWind;450;100;2500;No;80;100;2.5;13;25;690;#ND;0;0;0;0;0;19;38;80;122;193;263;359;455;594;733;924;1114;1351;1588;1800;2012;2149;2286;2361;2436;2475;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
9;Repower;679;MM100/1800;1800;No;78;100;3.5;11;22;575;#ND;0;0;0;0;0;0;0;60;127;193;258;358;458;593;729;924;1119;1314;1508;1635;1725;1775;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
135;Samsung;764;25s;2500;No;80;80;2.5;14;25;#ND;2010;0;0;0;0;0;13;26;65;105;163;222;302;381;498;616;760;904;1069;1235;1427;1619;1829;2039;2200;2348;2450;2474;2487;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
48;Sany;635;SE11030III-S;3000;Yes;90;100;3.5;11;25;#ND;#ND;0;0;0;0;0;0;0;51;102;188;274;388;503;671;840;1010;1254;1546;1839;2125;2412;2750;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
48;Sany;632;SE8220III;2000;No;70;80;3.5;14;25;690;#ND;0;0;0;0;0;0;0;18;35;77;119;176;232;310;388;493;598;733;868;1029;1189;1357;1525;1676;1826;1930;1989;1994;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
48;Sany;633;SE8720III;2000;No;70;80;3.5;12;25;690;#ND;0;0;0;0;0;0;0;40;92;161;210;295;360;455;559;696;834;1011;1188;1379;1571;1714;1858;1950;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
48;Sany;902;SE8720IIIE60HZ;2000;No;70;80;3.5;12;25;690;#ND;0;0;0;0;0;0;0;34;69;120;172;247;321;424;528;668;808;989;1170;1370;1571;1714;1858;1950;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
48;Sany;634;SE9320III-3;2000;No;70;80;2.5;11;22;690;#ND;0;0;0;0;0;32;50;86;108;168;227;315;402;520;639;797;955;1158;1360;1597;1833;1935;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
48;Sany;903;SE9320III-S3;2000;Yes;70;80;3.5;11;22;#ND;#ND;0;0;0;0;0;0;0;34;69;136;203;286;369;488;608;762;916;1128;1341;1570;1799;1930;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
54;Shandong Swiss Electric;661;YZ113/3.0;3000;Yes;100;110;2.5;11;20;690;2011;0;0;0;0;0;28;57;90;133;212;292;412;533;700;868;1100;1343;1670;2025;2405;2786;2940;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
54;Shandong Swiss Electric;651;YZ78/1.5;1500;No;70;80;2.5;12;25;650;#ND;0;0;0;0;0;12;25;50;75;114;153;212;270;359;447;560;681;840;1021;1202;1382;1455;1488;1496;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
54;Shandong Swiss Electric;652;YZ82/1.5;1500;No;70;80;2.5;12;20;690;#ND;0;0;0;0;0;12;25;50;75;114;153;212;270;359;447;560;681;840;1021;1202;1382;1455;1488;1496;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
54;Shandong Swiss Electric;655;YZ87/2.0;2000;No;70;80;3.5;11;20;650;#ND;0;0;0;0;0;0;0;47;93;149;204;283;362;480;599;759;920;1143;1366;1622;1877;1970;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
54;Shandong Swiss Electric;656;YZ88/2.5;2500;No;70;80;2.5;12;25;690;#ND;0;0;0;0;0;9;19;50;81;131;181;247;313;401;488;610;741;950;1170;1510;1869;2132;2396;2480;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
54;Shandong Swiss Electric;657;YZ90/2.5;2500;No;80;90;2.5;12;25;690;#ND;0;0;0;0;0;9;19;50;81;131;181;247;313;401;488;610;741;950;1170;1510;1869;2132;2396;2480;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
52;Shanghai Electric;638;W1250/62;1250;No;55;91.5;3.5;13;25;690;#ND;0;0;0;0;0;0;0;18;36;62;87;124;162;221;280;348;417;508;598;698;797;907;1018;1114;1211;1245;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
52;Shanghai Electric;639;W1250/64;1250;No;55;91.5;2.5;13;25;690;#ND;0;0;0;0;0;8;15;27;39;63;87;124;162;226;290;372;454;551;647;746;844;970;1096;1167;1237;1244;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
52;Shanghai Electric;644;W2000/105;2000;Yes;80;105;3.5;11;20;#ND;#ND;0;0;0;0;0;0;0;36;72;142;212;318;424;585;745;910;1093;1350;1661;1860;1973;1995;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
52;Shanghai Electric;641;W2000/87;2000;Yes;80;105;3.5;13;25;690;#ND;0;0;0;0;0;0;0;23;47;92;136;196;256;380;503;640;776;942;1109;1284;1458;1657;1855;1945;1991;1996;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
52;Shanghai Electric;642;W2000/93;2000;Yes;80;105;3.5;12;25;690;#ND;0;0;0;0;0;0;0;38;76;131;185;272;358;478;598;739;880;1072;1263;1467;1672;1800;1928;1975;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
52;Shanghai Electric;643;W2000/99;2000;Yes;80;105;3.5;12;25;690;#ND;0;0;0;0;0;0;0;35;71;140;208;295;381;523;665;836;1007;1215;1424;1619;1814;1925;1982;1995;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
52;Shanghai Electric;645;W3600/116;3600;No;80;100;2.5;12;25;#ND;2010;0;0;0;0;0;3;15;48;81;170;296;430;563;752;941;1174;1430;1733;2059;2400;2741;3096;3452;3565;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
52;Shanghai Electric;646;W3600/122;3600;No;80;100;3.5;12;25;#ND;2010;0;0;0;0;0;0;0;49;99;197;296;444;592;797;1003;1257;1511;1842;2172;2567;2962;3254;3547;3585;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
10;Siemens;21;SWT-2.3-82 VS;2300;No;58.5;100;3.5;15;25;750 - 690;2004;0;0;0;0;0;0;0;30;79;121;170;227;280;345;420;510;654;778;930;1129;1356;1567;1778;1899;2020;2099;2178;2221;2263;2281;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
95;Sinovel;279;SL 1500/70;1500;No;65;70;3.5;12;25;690;#ND;0;0;0;0;0;0;0;10;20;55;89;142;194;261;328;416;505;617;730;865;1000;1148;1296;1440;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
95;Sinovel;280;SL 1500/77;1500;No;65;70;3.5;12;20;690;#ND;0;0;0;0;0;0;0;26;52;93;134;195;256;329;401;505;609;742;876;1039;1203;1336;1470;1495;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
95;Sinovel;281;SL 1500/82;1500;No;65;100;3.5;11;20;690;#ND;0;0;0;0;0;0;0;37;73;117;161;231;301;394;488;617;745;906;1068;1229;1391;1475;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
95;Sinovel;94;SL 3000/100;3000;No;80;110;3.5;13;25;#ND;#ND;0;0;0;0;0;0;0;60;120;191;262;375;488;630;771;962;1153;1387;1620;1889;2158;2423;2689;2840;2936;2975;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
95;Sinovel;82;SL 3000/90;3000;Yes;80;90;3.5;13;25;690;#ND;0;0;0;0;0;0;0;45;90;146;201;281;361;497;632;792;951;1142;1333;1580;1826;2108;2389;2649;2910;2980;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
74;STX Windpower;683;STX72;2000;No;65;80;2.5;14;20;660;#ND;0;0;0;0;0;8;17;29;42;69;96;146;195;256;316;414;511;628;744;869;994;1123;1252;1351;1500;1622;1792;1920;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
74;STX Windpower;684;STX82 1.5 MW;1500;No;100;115;3.5;12;25;690;#ND;0;0;0;0;0;0;0;30;60;99;137;193;249;334;419;541;664;765;870;982;1099;1225;1352;1450;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
74;STX Windpower;685;STX82 2.0 MW;2000;No;80;88;3.5;13;25;690;#ND;0;0;0;0;0;0;0;36;71;114;158;217;276;363;450;580;710;848;986;1140;1294;1438;1582;1688;1795;1910;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
74;STX Windpower;686;STX93 2.0 MW;2000;No;80;80;3.5;12;20;660;#ND;0;0;0;0;0;0;0;40;91;140;189;270;350;443;560;724;900;1053;1210;1386;1579;1740;1902;1970;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
98;Unison;458;U50;750;No;50;50;2.5;13;25;#ND;#ND;0;0;0;0;0;7;13;17;24;43;59;78;98;128;159;201;242;295;354;416;478;546;613;675;722;742;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
98;Unison;459;U54;750;No;60;60;2.5;12;25;#ND;#ND;0;0;0;0;0;8;16;26;36;54;73;100;127;163;200;253;306;374;442;518;593;665;724;745;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
98;Unison;460;U57;750;No;68;68;2.5;11;25;#ND;#ND;0;0;0;0;0;7;15;30;45;68;91;126;162;203;245;302;360;434;509;577;645;730;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
98;Unison;457;U88;2000;No;80;80;3.5;12;25;#ND;#ND;0;0;0;0;0;0;0;23;46;88;130;203;277;388;499;626;754;941;1127;1330;1534;1697;1861;1960;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
98;Unison;80;U93;2000;No;80;100;3.5;11;25;#ND;#ND;0;0;0;0;0;0;0;46;92;148;205;278;351;473;594;738;883;1081;1280;1493;1706;1920;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
63;Vensys;271;70;1500;No;65;85;2.5;15;25;690;2006;0;0;0;0;0;7;14;36;57;89;121;167;213;278;342;432;521;629;736;869;1002;1136;1269;1347;1425;1454;1483;1491;1498;1499;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
63;Vensys;547;82;1500;No;58;100;2.5;13;22.5;690;2008;0;0;0;0;0;13;26;56;86;130;175;243;311;404;497;622;747;894;1041;1175;1309;1395;1462;1485;1491;1498;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
