Date;Hour;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
05.10.;12;84800.09453;82147.53954;85197.07958;80892.205;82580.68438;82793.05789;84979.47795;84623.18012;85921.51224;82461.61412;87502.54844;82979.34764;90665.28837;82212.63092;86401.24064;83911.03218;88960.96091;87184.15055;84675.58508;83947.67613;86685.00165;87748.11642;81384.9731;83426.15201;84771.70944;84312.92343;88639.38832;84835.30621;82281.51992;83291.74358;86083.87371;85543.56111;84910.30817;83933.24925;87860.93452
05.10.;13;84421.55028;81600.4349;84632.9059;80611.45395;82085.25465;82363.58862;84608.85946;84103.78561;85750.70684;82106.29728;87059.48894;82404.43719;90087.83764;81695.20031;85958.27746;83344.17891;88407.65686;86611.51628;84322.49005;83338.59459;86517.18671;87240.80693;81052.77157;82920.42605;84220.49231;83765.00547;88190.50432;84615.05223;81951.16696;82760.70453;85574.29566;85116.66019;84474.01984;83257.75736;87400.24827
05.10.;14;83304.27228;80349.06966;83456.17603;79444.36242;80950.1318;81301.33152;83546.67086;83031.54964;84808.95926;81079.04046;86057.23466;80949.73809;89213.45015;80483.90321;84974.12922;81987.57189;87529.41906;85499.09372;83189.05352;82081.44434;85532.36565;86175.44221;79734.55665;81579.43981;82880.53692;82542.34256;87231.79503;83799.72962;80758.58136;81540.68579;84431.07724;84204.2186;83357.04186;82033.76553;86482.44324
05.10.;15;82436.9656;79142.71781;82510.05682;78546.13435;79985.80875;80356.96342;82761.00041;82113.52807;84043.02786;80125.20693;85293.25344;79759.94467;88458.46652;79457.50499;84227.34227;80893.50407;86773.03554;84713.25111;82413.4954;81161.73474;84924.10663;85520.37656;78502.41349;80557.1258;82115.30918;81598.11346;86459.72679;83300.83531;79928.28584;80515.54773;83370.76769;83342.02706;82573.94254;81079.14944;85804.86903
05.10.;16;83277.27448;79756.52588;83328.50634;79352.36312;80954.36919;81400.6474;83603.55608;83174.67883;85008.84504;81146.39536;86599.22579;80485.44629;89912.80742;80197.9186;85166.03254;81628.71993;87859.46331;85646.84633;83486.18114;82067.93619;86191.82773;86402.85869;79265.37321;81330.29637;83175.86006;82474.39321;87512.56641;84921.99686;80839.09349;81129.96328;84011.96254;84384.41959;83418.97013;82187.99336;86991.71902
05.10.;17;85663.8617;81334.04129;85755.65261;81602.39138;83204.06634;83751.53519;85928.94041;85497.75546;87479.38816;83281.37895;89496.39801;82496.54082;92092.66485;82345.97743;87629.25925;83627.66277;90577.38834;87918.67147;86367.90806;84066.68243;89023.20008;88997.75381;81122.21406;83448.76178;85224.01147;84581.62209;90283.3325;88276.95349;83398.18501;83083.11096;86184.45441;87308.66124;86170.96846;84536.06449;89462.64408
05.10.;18;89850.05312;85486.21675;90412.89379;85452.62276;88247.27635;88146.21184;90265.57472;90739.07967;91752.67487;87996.35895;92526.78378;87034.44097;97388.96385;86538.17722;92040.52407;88179.14513;94224.33404;92490.43126;89484.15245;88744.38687;91986.05298;93289.07853;85500.69393;87990.94252;89757.78537;89099.52981;93858.70525;91183.04289;87186.95375;86963.64554;89876.85508;90192.0075;90236.12788;89661.81198;94169.51899
05.10.;19;88423.68679;84237.76222;89006.09385;83943.46282;87414.24123;86602.60127;88717.95018;89924.70882;90037.6531;86861.66418;90443.63343;85792.30406;97004.58561;85172.91784;91007.35756;87033.67276;92508.60903;91404.61202;87656.16379;87703.01383;89821.2979;92034.35108;84208.16812;86654.52333;88557.26748;87852.23284;91824.6182;89115.93925;85664.46813;85700.42306;88090.6789;88201.51034;88716.70323;88431.13517;93068.3455
05.10.;20;83036.83773;79011.09358;83698.01174;78818.25197;82110.45835;81247.91079;83373.92158;84653.052;84692.82716;81645.237;84970.03766;80566.66762;91987.46324;79932.40337;85792.26486;81803.44889;87081.27449;86079.16295;82364.00374;82439.88465;84356.46529;86829.47452;78980.83788;81335.03123;83269.62065;82578.09168;86264.71288;83728.97901;80424.85949;80478.91139;82643.87972;82864.67336;83345.19143;83162.19269;87732.93508
05.10.;21;75303.13841;71618.99818;76076.17502;71410.67188;74425.00014;73681.91162;75794.49032;76952.20918;76899.12127;74085.22407;77073.44373;73038.98639;84258.2674;72470.46397;78015.33565;74187.41369;79218.53229;78223.55637;74646.10586;74717.44702;76494.27107;78978.99614;71592.19415;73739.38225;75527.73205;74948.52896;78355.45654;75958.17237;72881.31184;72988.61597;74856.911;75179.72173;75616.37736;75595.04698;79821.60729
05.10.;22;67054.91331;64232.51054;67753.80326;63830.90752;66343.42902;65642.3082;67555.18955;68572.91976;68550.59256;65944.25549;68545.10496;65176.49424;75638.64187;64665.34061;69379.40393;66127.53985;70539.14927;69751.24273;66610.89899;66714.24711;68088.78978;70551.26071;64047.61009;65731.44452;67515.12132;66973.24173;69602.3958;67520.74873;64945.46565;65436.35692;66630.31981;66818.59621;67355.23408;67309.54231;71152.46073
05.10.;23;61779.7516;59265.50493;62385.18037;58758.63164;61240.38374;60407.04034;62303.10432;63607.46604;63164.5555;60745.3994;63061.29262;60015.18646;70597.20229;59519.15221;64194.92739;61125.67434;65027.19255;64644.0543;61490.23679;61695.36787;62738.35601;65405.40218;58912.04133;60510.23894;62449.05604;61882.64333;63824.70441;62084.37486;59772.92635;60450.48182;61420.4597;61489.12636;62103.96444;61848.70585;65757.41135
05.10.;24;58628.85101;55970.06551;59200.03122;55562.11828;58152.40832;57249.77503;59147.76468;60562.54098;59953.25814;57519.95384;59887.02705;56832.17805;67658.06196;56300.15283;61204.16678;58026.78181;61928.11192;61687.47101;58333.70022;58549.40783;59568.0261;62521.72619;55646.48297;57352.14565;59361.16431;58824.1232;60451.13322;58842.13334;56615.12526;57239.09964;58232.43757;58301.63158;58980.52588;58593.2179;62743.65769
06.10.;1;56568.31664;56089.28341;57163.607;54441.59846;55061.93136;54302.98225;57156.34819;58269.90273;55877.40524;55582.63292;57271.42394;54961.22365;65658.74944;54930.76816;59475.61368;54908.47207;60009.22485;59601.77054;57434.00752;55235.68292;57525.22733;60663.93447;55059.41354;55097.0286;56365.49821;57779.0482;56921.98453;54784.83994;54146.74385;55609.05086;55728.08051;55990.2534;56605.25215;55328.42209;60514.54455
06.10.;2;54794.97043;54079.51606;55407.52196;52438.66885;53108.85749;52362.71495;55371.97539;56685.25545;53818.08403;53687.02294;55449.47477;52952.19175;64237.53852;52963.08994;58032.90618;53036.91317;58623.84623;58113.60431;55765.39526;53283.03208;55718.45974;59266.02003;53015.20379;53188.37982;54474.91323;56204.29119;55065.57166;52814.54182;52195.10572;53589.01307;53794.60341;54201.76018;54810.99045;53452.57935;58887.67486
06.10.;3;54472.86008;53339.98341;55120.27497;51619.33895;52462.18926;51633.22509;55064.42816;56530.42395;52987.81274;53256.44522;55084.69253;52289.02571;64973.54593;52291.66918;58285.55084;52397.17865;58902.12571;58136.34417;55633.19839;52571.05966;55445.11486;59557.62612;52251.29253;52572.84863;53841.52245;56094.88419;54618.82551;52097.69014;51486.2385;52799.60707;53221.56119;53811.24695;54390.6509;52840.40059;58891.62955
06.10.;4;56189.51686;54662.75758;56917.6677;52711.18257;53785.60538;52807.91404;56771.48596;58412.79335;54042.04315;54850.40703;56816.29462;53690.92203;67584.47185;53601.72709;60552.71056;53681.65936;61316.58479;60256.09384;57804.29219;53715.3293;57437.70434;62016.21159;53576.93255;53923.39172;55121.18901;58123.59962;56189.25829;53311.0094;52744.00962;54060.68085;54705.6784;55447.12913;55948.75435;54117.2545;61074.8972
06.10.;5;59677.16521;57954.49593;60362.00598;55788.09109;57049.64787;56151.05068;60187.18027;61773.29402;57253.3722;58243.13993;60279.84416;57158.19571;70742.72029;56875.48406;63928.48455;56865.91299;64847.21049;63648.83833;61510.08447;56922.326;61084.3572;65498.12224;56953.68824;57275.28609;58329.08961;61626.89215;59558.18026;56622.2839;56047.92255;57351.86524;58140.73314;58808.26095;59338.10008;57453.93742;64467.31842
06.10.;6;62267.55384;60528.51787;62928.39725;58434.30534;59716.16878;58876.2577;62719.03746;64198.86464;59902.892;60909.90048;62800.87686;59899.49186;72416.35623;59556.24772;66182.21652;59543.83295;67270.26052;65985.4929;64195.24356;59570.55992;63638.76959;67742.66855;59685.23849;59968.91925;60825.20574;64182.86792;62117.5974;59321.75999;58760.41128;59951.22627;60784.78152;61408.50788;61972.26087;60131.9374;66684.04304
06.10.;7;64491.14838;62936.37419;65178.47524;60855.51313;61988.2255;61237.26598;64927.56376;66302.98959;62209.21712;63199.19748;64951.5579;62240.19297;74152.06386;61954.35587;68257.5444;61827.57809;69494.39371;68141.30729;66472.2016;61861.05056;65819.4719;69928.72759;62090.51591;62332.51037;63049.85376;66448.8753;64258.38224;61571.32996;61074.96495;62485.40634;63058.183;63617.37879;64304.03911;62347.44356;68726.63981
06.10.;8;67177.60469;65566.2373;67468.64548;63848.51783;64359.18361;63553.10923;67495.36091;68184.51198;65755.56107;65708.47289;68081.22757;64640.49794;75696.46703;64389.06389;70442.96961;63967.71728;71905.55223;70364.19948;69573.57981;64140.59794;69669.49817;71611.20098;64431.77593;64477.96019;66325.26463;68484.27197;67460.81501;64165.81253;63538.18355;64988.10898;65428.0282;67267.09274;66609.70791;65034.20329;71931.11818
06.10.;9;69993.99835;68833.51937;70425.92082;66839.00707;67455.92985;66878.59652;70498.68565;70740.29323;69142.61584;68686.49963;71266.34255;67797.82133;77453.89295;67484.69852;72980.6851;66721.94237;74645.50307;72784.02966;72244.47554;67260.22809;72768.00301;74226.62865;67599.35757;67430.96377;69962.9381;70961.95352;70520.46929;67197.82045;66643.76814;68419.35232;68535.94568;70323.72394;69527.61904;68045.66394;75102.31646
06.10.;10;72103.83301;71196.65682;72600.15901;69047.23313;69645.84011;68887.7869;72853.48618;72557.25707;71434.50243;71042.75012;73630.47;69994.33112;78762.10721;69444.03496;74535.83049;68560.92944;76843.08465;74770.58799;74284.14265;69195.75677;75140.19789;75986.19964;69719.98869;69396.57791;72194.60792;72722.16233;72549.13038;69345.3979;68781.19344;70787.31775;70720.95946;72360.8775;71526.78421;70308.84671;77228.69327
06.10.;11;72676.61888;71928.23011;73147.49337;69642.39203;70315.34806;69659.05763;73700.15736;73141.67761;71992.16767;71834.89608;74118.08384;70795.44821;77881.33219;70065.67855;74419.40305;68988.82618;77247.42834;74776.82449;74445.97281;69780.62122;75510.22759;76575.96935;70472.04368;69853.33313;72361.59596;72980.29276;73092.16593;69995.60115;69456.45857;71736.76508;71597.76808;72858.99349;72070.79755;71053.40626;77623.97207
06.10.;12;72706.28956;71857.72412;73210.03098;69465.56891;70309.27766;69859.32093;73775.93115;73324.47141;71697.40303;71824.57004;73982.3543;70774.52349;77353.72211;69846.10094;74190.49447;68785.55174;77202.97207;74424.76064;74247.24071;69602.61799;75121.09936;76635.94298;70447.9579;69454.95402;71956.40357;72727.84761;73026.65666;70011.30362;69360.90444;71746.21177;71734.64838;72659.5725;71945.79103;70872.81369;77604.91078
06.10.;13;71373.13992;70387.24572;71939.15364;68062.04385;68889.09228;68544.80209;72742.0274;72114.54978;70047.24371;70390.76431;72623.13073;69319.46648;75518.91216;68617.65196;72653.19495;67475.10877;75854.38087;73019.74606;72719.31647;68170.61847;73566.33857;75356.06017;69085.27314;67916.04014;70369.17955;71222.7111;71630.38134;68656.52838;68041.49225;70389.31731;70450.05951;71088.80982;70512.27815;69423.56001;76183.89023
06.10.;14;70829.32987;69406.65282;71185.65284;67115.3378;68133.54104;67659.04263;72251.6591;71606.04578;68868.10907;69570.01531;71956.6568;68335.76088;74924.54809;67923.90137;71931.21672;66699.05662;75328.23518;72318.25819;71866.82087;67227.32076;72789.08917;74894.87284;68202.88635;67081.79237;69666.13145;70348.05889;70922.21357;67818.67915;67129.88737;69602.56435;69677.59834;70342.27039;69758.90088;68530.72815;75151.16931
06.10.;15;70214.07665;68567.19528;70466.62689;66252.4108;67299.79739;66638.40787;72009.7434;71216.64751;67709.54077;68863.82854;71453.4861;67283.13811;74329.38864;67100.90149;71360.21281;65770.01669;74709.78382;71828.59828;71317.51481;66419.74833;72081.3534;74322.07245;67333.94892;66243.37256;68724.2567;69781.55731;70259.69889;67139.25448;66290.59489;68888.58755;68951.23014;69600.6216;68988.22778;67704.35224;74802.70166
06.10.;16;72062.75541;69729.20196;71979.49253;67382.36877;68540.26833;67643.73113;73912.56868;72970.92427;68477.43442;70204.3572;73204.45209;68403.61878;76073.37633;68286.29735;72912.83757;66999.6945;76153.28277;73081.5803;72593.40414;67540.30556;73463.00823;75656.59333;68492.1086;67606.04557;69747.77786;71182.62751;71782.56681;68557.85671;67469.38622;70221.75949;70150.04505;71088.41947;70289.35746;69103.85641;76556.04831
06.10.;17;74989.48014;71471.27622;74181.86243;69307.7602;70844.47402;69415.91025;77323.85703;75896.72286;70323.80612;72552.36768;75846.61885;70307.36129;78197.83163;70446.53995;75430.11558;68823.68951;78881.82381;75119.68589;74879.36708;69534.33974;75848.25329;77948.92313;70548.57555;69607.42269;71942.07686;73314.33786;74435.00911;71390.05177;69526.04939;72556.74102;72397.74653;73656.13637;72453.00667;71886.4785;79364.64265
06.10.;18;76122.51014;73804.57508;76547.06295;71676.57202;72869.86179;72068.13197;77622.8245;77125.92817;72984.24025;74513.12205;76536.04609;72987.91542;82270.10762;72732.855;77861.71343;71948.14786;80710.62552;77945.59928;77223.15457;72265.88876;77777.78094;79969.06708;73025.34512;72787.87742;73949.60835;75967.94887;75977.92031;72867.23649;71966.24065;74014.56508;74452.31102;75054.0455;75095.87181;73560.54709;79858.22179
06.10.;19;72210.84743;70510.24818;72860.66736;68487.99549;69318.98295;68665.44426;73211.70304;73025.15844;69625.32782;70826.69774;72335.29444;69784.06981;80236.11277;69487.07345;74852.35662;68855.88208;76778.04227;74614.1591;73984.20824;69079.62298;74035.18063;76065.41277;69573.52431;69624.88173;70360.9324;72757.02507;71986.34111;68981.14641;68518.79518;70277.26192;70633.68972;71114.61372;71622.82315;69725.7451;75573.4792
06.10.;20;67238.60657;65579.27985;67782.94506;63756.48951;64429.4693;63824.99202;68211.7936;68009.20447;64745.67044;65869.62424;67264.65508;64920.73692;75498.52135;64641.67;69936.19898;64058.8511;71524.64902;69556.0823;69024.45502;64272.65087;69006.71317;70818.01533;64728.99644;64731.73358;65464.42394;67878.79747;67005.01377;64180.96868;63659.28975;65427.44166;65725.28444;66165.81147;66659.16554;64851.28843;70279.87218
06.10.;21;62639.59452;60981.68229;63098.77774;59271.18728;59872.24279;59409.93397;63611.12761;63347.87864;60253.44841;61251.92649;62490.22248;60420.03863;71029.43853;60095.94684;65305.18178;59553.36674;66605.88505;64782.34097;64260.79566;59750.53858;64388.45756;65778.30058;60189.9197;60185.06144;60872.1903;63213.80048;62430.15443;59752.04076;59129.70853;60979.10378;61181.46948;61531.87108;61999.76788;60403.28978;65259.79357
06.10.;22;57710.5986;56447.36811;57995.35585;54759.90453;55201.63048;54896.85392;58479.12282;58266.33043;55668.19517;56341.13245;57312.55846;55647.72892;65478.496;55397.29964;59985.46782;55028.39037;61102.36713;59550.60389;59209.06537;55245.90581;59344.4768;60367.28134;55626.6317;55511.269;56243.18246;58358.84128;57259.93621;55151.5869;54494.31481;56422.35575;56413.1538;56438.86467;57074.96999;55604.85492;59727.43357
06.10.;23;54327.22515;53351.54655;54447.71526;51661.41019;51982.67139;51816.09052;55002.12235;54757.83028;52537.23728;53013.23999;53671.13152;52372.78944;61692.08181;52201.73255;56186.09015;51892.3373;57086.68397;56033.92959;55834.26949;52121.11831;56037.29283;56501.59434;52478.47636;52339.19023;53007.69786;54970.29921;53497.19027;52029.80894;51251.01572;53387.05429;53126.76848;52906.57743;53687.85906;52150.67227;55681.77729
06.10.;24;52119.66014;50952.78228;52092.01383;49358.86026;49640.66961;49507.06615;52551.50618;52454.90417;50202.45017;50686.60738;51320.15116;50023.43785;59638.06266;49859.78092;53906.40138;49510.29233;54752.82364;53904.01246;53668.0587;49787.14664;54010.06415;54239.43721;50182.67241;50034.37723;50677.02705;52922.86225;51015.38284;49629.05674;48892.70677;51187.15291;50861.32388;50580.2242;51369.62473;49743.48289;53301.84429
07.10.;1;53660.89558;52064.62979;53480.21326;49916.31026;50291.81445;51545.39162;54096.16512;53890.6275;51851.23642;51390.94734;52240.17166;51218.91129;61016.13136;50052.11703;54466.13443;49408.52639;55690.04403;55024.07143;55808.12945;50502.21884;56869.78604;55389.61198;52113.52846;51232.80034;51872.73386;54524.05431;51343.98351;48522.39219;49940.43768;54552.60816;53302.53337;51434.24298;52022.79283;50796.7304;53725.43394
07.10.;2;51928.69545;50112.51924;51836.84416;47890.7934;48278.90432;49706.91311;52287.09522;52199.35962;49849.78912;49491.63803;50425.93993;49325.70923;59565.98691;48049.37377;52965.69463;47296.70219;54134.65463;53571.34534;54395.7765;48434.04682;55715.56195;53841.93585;50314.68662;49422.39518;49913.41297;53090.76262;49482.40653;46353.71649;47953.45426;52957.96095;51651.24569;49666.07953;50146.71941;48896.20663;52022.92091
07.10.;3;51725.20746;49582.69689;51711.82342;47003.25213;47542.2226;49353.41476;52098.16009;52094.27496;49270.64909;48961.20042;50072.55313;48829.26906;60081.4687;47233.02193;52935.24785;46312.55156;54123.95451;53652.8726;54609.10474;47582.17078;56153.82181;53934.52886;49919.95433;48925.07503;49271.07949;53270.54055;48979.60683;45224.85535;47261.56232;52889.32175;51526.42469;49242.0033;49588.42446;48281.26089;51856.06436
07.10.;4;53358.1836;50876.39273;53498.90393;47796.72987;48540.80193;50810.87453;53657.63959;53925.89925;50587.78528;50161.88713;51596.41224;50113.76975;62442.98417;48084.54121;54670.68227;47026.26833;56043.83703;55541.7701;56793.05891;48518.49584;58454.1804;55880.9558;51397.92265;50165.79856;50515.1965;55183.22805;50162.87309;45702.34522;48318.33872;54766.89585;53406.3694;50605.27922;50845.25143;49499.22305;53581.35555
07.10.;5;55956.1388;53367.66387;56161.46141;50054.90224;50993.76932;53338.69666;56185.43814;56639.54551;53227.87101;52661.68175;54255.57381;52646.25771;64718.65876;50479.94648;57030.76931;49427.43675;58524.89146;58095.95971;59464.62133;50985.0476;61077.66998;58556.33502;54034.473;52674.45432;53107.93937;57703.03863;52642.24945;48143.63989;50779.96343;57385.26657;56202.52494;53098.68454;53432.68443;52170.61988;56215.5844
